路線名,方面,列車番号,列車名,始発駅,始発時刻,運転日,駅名,発着,時刻
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,東広島,レ,レ
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,広島,着,1013
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,広島,発,1014
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,新岩国,レ,レ
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,徳山,レ,レ
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,新山口,発,1046
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,厚狭,レ,レ
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,新下関,レ,レ
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,小倉,着,1104
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,小倉,発,1105
東海道・山陽新幹線,下り,7113A,のぞみ113,東京,624,3/14|3/20-3/26|3/28|3/29|4/4|4/11|4/18|5/2|5/4|5/9|5/12-5/15|5/18-5/24|5/26|5/28|5/30|6/3|6/5|6/6|6/13|6/20|6/27,博多,着,1121
東海道・山陽新幹線,下り,747A,さくら747,新大阪,853,毎日,新大阪,発,853
東海道・山陽新幹線,下り,747A,さくら747,新大阪,853,毎日,新神戸,発,906
東海道・山陽新幹線,下り,747A,さくら747,新大阪,853,毎日,西明石,発,914
